,SO2,CO,O3,NO2,PM10,PM25,time,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),중하층운량(10분위),최저운고(100m ),시정(10m),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C),운형(운형약어)_AcCc,운형(운형약어)_AcCcCi,운형(운형약어)_AcCi,운형(운형약어)_AcCs,운형(운형약어)_As,운형(운형약어)_CbCu,운형(운형약어)_CbSc,운형(운형약어)_CbScAs,운형(운형약어)_CbScCs,운형(운형약어)_CbScNs,운형(운형약어)_CbStNs,운형(운형약어)_Cc,운형(운형약어)_CcCi,운형(운형약어)_Ci,운형(운형약어)_Cs,운형(운형약어)_CsCi,운형(운형약어)_Cu,운형(운형약어)_CuAc,운형(운형약어)_CuAcCc,운형(운형약어)_CuAs,운형(운형약어)_CuCcCi,운형(운형약어)_CuCi,운형(운형약어)_CuSc,운형(운형약어)_CuScAc,운형(운형약어)_CuScAcCi,운형(운형약어)_CuScAs,운형(운형약어)_CuScCc,운형(운형약어)_CuScCcCi,운형(운형약어)_CuScCi,운형(운형약어)_CuScCs,운형(운형약어)_CuScNs,운형(운형약어)_NoCloud,운형(운형약어)_Sc,운형(운형약어)_ScAc,운형(운형약어)_ScAcCi,운형(운형약어)_ScAcCs,운형(운형약어)_ScAs,운형(운형약어)_ScAsCi,운형(운형약어)_ScCc,운형(운형약어)_ScCcCi,운형(운형약어)_ScCi,운형(운형약어)_ScCs,운형(운형약어)_St,운형(운형약어)_StAs,운형(운형약어)_StAsCi,운형(운형약어)_StNs
8514,0.004,0.5,0.031,0.02,26.0,15.0,2021-12-21 19:00:00,4.4,0.0,2.4,290.0,37,3.1,-9.0,1008.7,1019.3,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,0.6,4.5,4.1,3.9,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8515,0.004,0.5,0.029,0.021,28.0,17.0,2021-12-21 20:00:00,3.5,0.0,2.3,320.0,40,3.1,-8.8,1009.6,1020.3,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,0.2,4.1,3.9,3.9,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8516,0.004,0.5,0.022,0.026,25.0,15.0,2021-12-21 21:00:00,2.6,0.0,2.8,320.0,44,3.2,-8.4,1010.0,1020.7,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,0.4,3.8,3.7,3.9,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8517,0.004,0.5,0.019,0.027,26.0,16.0,2021-12-21 22:00:00,1.6,0.0,2.7,270.0,48,3.3,-8.2,1010.3,1021.1,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,0.2,3.6,3.5,3.8,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8518,0.004,0.4,0.025,0.019,22.0,14.0,2021-12-21 23:00:00,1.5,0.0,3.5,270.0,46,3.1,-8.8,1010.5,1021.3,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,0.0,3.3,3.3,3.7,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8519,0.004,0.4,0.027,0.015,23.0,12.0,2021-12-22 00:00:00,0.8,0.0,2.2,290.0,48,3.1,-8.9,1010.7,1021.5,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,-0.5,3.1,3.1,3.6,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8520,0.003,0.5,0.025,0.017,21.0,13.0,2021-12-22 01:00:00,0.1,0.0,3.1,270.0,49,3.0,-9.3,1010.8,1021.6,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,-0.8,3.0,2.9,3.5,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8521,0.004,0.5,0.019,0.022,22.0,14.0,2021-12-22 02:00:00,-0.3,0.0,2.7,290.0,52,3.1,-8.9,1011.1,1022.0,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,-1.0,2.8,2.8,3.4,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8522,0.003,0.5,0.018,0.022,20.0,13.0,2021-12-22 03:00:00,-1.0,0.0,1.6,270.0,52,3.0,-9.6,1011.7,1022.6,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,-1.2,2.7,2.6,3.3,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8523,0.003,0.6,0.014,0.025,21.0,13.0,2021-12-22 04:00:00,-1.7,0.0,1.6,270.0,53,2.9,-10.0,1011.4,1022.3,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,-1.4,2.5,2.5,3.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8524,0.003,0.5,0.009,0.032,20.0,13.0,2021-12-22 05:00:00,-2.1,0.0,0.9,270.0,56,2.9,-9.7,1011.7,1022.6,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,-1.5,2.4,2.4,3.2,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8525,0.003,0.5,0.01,0.031,26.0,14.0,2021-12-22 06:00:00,-2.1,0.0,0.7,70.0,59,3.1,-9.0,1011.8,1022.7,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,-1.5,2.3,2.3,3.1,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8526,0.003,0.5,0.004,0.038,25.0,14.0,2021-12-22 07:00:00,-2.3,0.0,1.1,360.0,56,2.9,-9.9,1012.3,1023.3,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,-1.7,2.2,2.2,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8527,0.004,0.6,0.005,0.038,26.0,14.0,2021-12-22 08:00:00,-2.4,0.0,0.8,50.0,58,3.0,-9.5,1012.9,1023.9,0.0,0.01,0.0,0.0,0,200.0,2000,0.0,-1.6,2.1,2.1,2.9,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8528,0.004,0.7,0.007,0.039,28.0,16.0,2021-12-22 09:00:00,-1.3,0.0,2.9,50.0,54,3.0,-9.4,1013.3,1024.2,1.0,0.31,0.0,0.0,0,200.0,2000,0.0,-1.1,2.0,2.1,2.8,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8529,0.004,0.7,0.01,0.036,37.0,22.0,2021-12-22 10:00:00,1.1,0.0,1.8,90.0,49,3.2,-8.4,1013.3,1024.1,1.0,0.85,0.0,0.0,0,200.0,2000,0.0,-0.2,2.0,2.0,2.8,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8530,0.004,0.6,0.015,0.033,38.0,21.0,2021-12-22 11:00:00,3.6,0.0,1.9,70.0,41,3.2,-8.4,1013.3,1024.0,1.0,1.39,0.0,0.0,0,200.0,2000,0.0,0.4,2.0,2.0,2.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8531,0.005,0.6,0.018,0.031,38.0,18.0,2021-12-22 12:00:00,5.9,0.0,1.8,140.0,35,3.2,-8.4,1012.8,1023.4,1.0,1.71,0.0,0.0,0,200.0,2000,0.0,2.6,2.0,1.9,2.6,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8532,0.005,0.6,0.017,0.037,38.0,23.0,2021-12-22 13:00:00,7.0,0.0,2.1,200.0,33,3.3,-8.2,1012.2,1022.8,1.0,1.78,0.0,0.0,0,200.0,2000,0.0,8.0,2.2,2.0,2.6,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8533,0.005,0.7,0.011,0.045,46.0,28.0,2021-12-22 14:00:00,7.8,0.0,1.9,230.0,32,3.4,-7.9,1011.6,1022.1,1.0,1.67,0.0,0.0,0,200.0,2000,0.0,8.2,2.6,2.2,2.6,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8534,0.005,0.6,0.008,0.047,47.0,29.0,2021-12-22 15:00:00,8.0,0.0,1.9,250.0,32,3.4,-7.7,1011.8,1022.3,1.0,1.33,0.0,0.0,0,200.0,2000,0.0,5.7,3.0,2.4,2.6,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8535,0.004,0.6,0.007,0.046,48.0,26.0,2021-12-22 16:00:00,7.4,0.0,2.7,290.0,31,3.2,-8.6,1012.1,1022.6,1.0,0.82,0.0,0.0,0,200.0,2000,0.0,3.5,3.2,2.6,2.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8536,0.004,0.6,0.005,0.048,44.0,25.0,2021-12-22 17:00:00,6.2,0.0,2.1,270.0,35,3.3,-8.1,1012.3,1022.9,0.9,0.33,0.0,0.0,0,200.0,2000,0.0,1.3,3.4,2.7,2.8,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8537,0.004,0.6,0.009,0.042,43.0,25.0,2021-12-22 18:00:00,4.7,0.0,1.3,250.0,41,3.5,-7.4,1012.9,1023.6,0.0,0.01,0.0,0.0,0,200.0,2000,0.0,0.5,3.2,2.8,2.9,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8538,0.004,0.5,0.019,0.029,33.0,21.0,2021-12-22 19:00:00,3.7,0.0,3.2,270.0,45,3.6,-7.1,1013.5,1024.2,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,0.3,3.0,2.7,2.9,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8539,0.004,0.6,0.016,0.032,30.0,18.0,2021-12-22 20:00:00,3.0,0.0,2.2,250.0,48,3.6,-6.9,1013.7,1024.4,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,0.1,2.8,2.6,2.9,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8540,0.003,0.7,0.004,0.045,30.0,20.0,2021-12-22 21:00:00,2.5,0.0,2.2,270.0,48,3.5,-7.4,1014.0,1024.8,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,-0.1,2.7,2.5,2.9,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8541,0.004,1.0,0.002,0.052,30.0,23.0,2021-12-22 22:00:00,1.7,0.0,1.0,270.0,52,3.6,-7.1,1014.0,1024.8,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,-0.5,2.5,2.4,2.9,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8542,0.004,0.9,0.002,0.051,30.0,20.0,2021-12-22 23:00:00,1.1,0.0,1.2,270.0,55,3.6,-6.9,1013.8,1024.6,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,-0.8,2.4,2.3,2.8,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8543,0.003,0.8,0.002,0.049,29.0,19.0,2021-12-23 00:00:00,0.8,0.0,1.1,270.0,58,3.8,-6.5,1013.9,1024.7,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,-1.0,2.3,2.2,2.8,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8544,0.003,0.8,0.002,0.047,26.0,18.0,2021-12-23 01:00:00,0.2,0.0,0.5,320.0,60,3.7,-6.6,1013.8,1024.7,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,-1.2,2.2,2.1,2.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8545,0.004,0.9,0.002,0.052,27.0,20.0,2021-12-23 02:00:00,-0.2,0.0,0.5,290.0,60,3.6,-7.0,1014.2,1025.1,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,-1.3,2.1,2.1,2.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8546,0.003,0.8,0.002,0.047,32.0,22.0,2021-12-23 03:00:00,-0.5,0.0,1.4,20.0,60,3.5,-7.3,1014.1,1025.0,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,-1.3,2.1,2.0,2.6,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8547,0.004,0.9,0.002,0.045,36.0,21.0,2021-12-23 04:00:00,-1.0,0.0,1.6,70.0,62,3.5,-7.3,1013.9,1024.8,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,-1.4,2.0,1.9,2.6,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8548,0.004,0.9,0.002,0.045,36.0,24.0,2021-12-23 05:00:00,-1.3,0.0,1.0,50.0,63,3.5,-7.4,1013.9,1024.8,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,-1.4,1.9,1.9,2.5,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8549,0.004,0.9,0.002,0.048,40.0,27.0,2021-12-23 06:00:00,-1.2,0.0,1.0,90.0,64,3.6,-7.1,1014.5,1025.4,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,-1.5,1.9,1.8,2.5,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8550,0.004,1.0,0.002,0.052,38.0,26.0,2021-12-23 07:00:00,-1.1,0.0,1.0,290.0,66,3.7,-6.6,1015.0,1025.9,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,-1.6,1.8,1.8,2.5,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8551,0.004,1.1,0.002,0.054,41.0,28.0,2021-12-23 08:00:00,-1.4,0.0,0.9,340.0,66,3.6,-6.9,1015.2,1026.1,0.0,0.0,0.0,1.0,1,10.0,2000,0.0,-1.5,1.8,1.7,2.4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8552,0.005,1.0,0.003,0.051,41.0,28.0,2021-12-23 09:00:00,-1.0,0.0,2.1,50.0,67,3.8,-6.3,1015.3,1026.2,0.5,0.25,0.0,6.0,6,19.0,2000,0.0,-0.7,1.7,1.7,2.4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8553,0.005,0.8,0.005,0.048,46.0,31.0,2021-12-23 10:00:00,0.8,0.0,2.3,50.0,64,4.2,-5.2,1015.8,1026.7,0.2,0.54,0.0,9.0,9,19.0,2000,0.0,-0.2,1.7,1.6,2.3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8554,0.005,0.7,0.01,0.04,40.0,26.0,2021-12-23 11:00:00,2.7,0.0,1.3,360.0,53,3.9,-5.9,1015.6,1026.4,0.8,1.13,0.0,1.0,1,19.0,2000,0.0,0.4,1.7,1.6,2.3,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8555,0.005,0.8,0.011,0.045,45.0,28.0,2021-12-23 12:00:00,5.4,0.0,1.5,250.0,37,3.3,-8.1,1014.8,1025.5,1.0,1.54,0.0,0.0,0,200.0,2000,0.0,2.7,1.8,1.6,2.3,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8556,0.005,0.8,0.009,0.053,52.0,34.0,2021-12-23 13:00:00,7.7,0.0,2.2,250.0,43,4.5,-4.1,1013.9,1024.4,1.0,1.68,0.0,5.0,5,14.0,2000,0.0,6.4,1.9,1.7,2.2,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8557,0.005,0.6,0.02,0.035,54.0,33.0,2021-12-23 14:00:00,8.2,0.0,1.4,290.0,38,4.1,-5.3,1013.6,1024.1,0.9,1.56,0.0,1.0,1,17.0,2000,0.0,7.8,2.3,1.8,2.2,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8558,0.004,0.5,0.022,0.031,49.0,28.0,2021-12-23 15:00:00,8.0,0.0,1.3,290.0,38,4.1,-5.4,1013.0,1023.5,1.0,1.17,0.0,0.0,0,200.0,2000,0.0,5.8,2.8,2.1,2.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8559,0.005,0.5,0.016,0.039,52.0,30.0,2021-12-23 16:00:00,7.6,0.0,2.0,270.0,40,4.2,-5.1,1013.3,1023.8,1.0,0.71,0.0,0.0,0,200.0,2000,0.0,3.9,3.2,2.4,2.4,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8560,0.005,0.6,0.007,0.047,55.0,31.0,2021-12-23 17:00:00,6.5,0.0,1.6,290.0,41,4.0,-5.8,1013.4,1024.0,0.5,0.26,0.0,0.0,0,200.0,2000,0.0,1.6,3.3,2.6,2.5,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8561,0.004,0.7,0.004,0.05,56.0,29.0,2021-12-23 18:00:00,5.0,0.0,0.9,270.0,45,3.9,-5.9,1013.4,1024.1,0.0,0.01,0.0,2.0,0,200.0,2000,0.0,0.5,3.2,2.6,2.6,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8562,0.004,0.9,0.002,0.055,53.0,30.0,2021-12-23 19:00:00,3.9,0.0,0.5,270.0,50,4.1,-5.5,1013.1,1023.8,0.0,0.0,0.0,1.0,0,200.0,2000,0.0,0.3,2.9,2.5,2.7,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8563,0.004,0.9,0.002,0.058,51.0,31.0,2021-12-23 20:00:00,3.7,0.0,1.5,290.0,52,4.2,-5.2,1013.4,1024.1,0.0,0.0,0.0,7.0,0,200.0,2000,0.0,0.2,2.7,2.4,2.7,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8564,0.004,0.9,0.002,0.059,45.0,26.0,2021-12-23 21:00:00,3.5,0.0,1.1,360.0,57,4.5,-4.2,1013.4,1024.1,0.0,0.0,0.0,8.0,0,200.0,2000,0.0,0.2,2.6,2.3,2.7,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8565,0.004,0.9,0.002,0.059,49.0,27.0,2021-12-23 22:00:00,2.8,0.0,1.8,20.0,60,4.5,-4.2,1013.5,1024.2,0.0,0.0,0.0,7.0,0,200.0,2000,0.0,0.1,2.5,2.3,2.7,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8566,0.004,0.9,0.002,0.06,45.0,26.0,2021-12-23 23:00:00,2.6,0.0,2.3,20.0,60,4.4,-4.3,1013.2,1024.0,0.0,0.0,0.0,8.0,0,200.0,2000,0.0,0.0,2.4,2.2,2.6,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8567,0.004,0.9,0.002,0.057,45.0,26.0,2021-12-24 00:00:00,2.0,0.0,2.1,20.0,60,4.2,-4.9,1012.7,1023.5,0.0,0.0,0.0,6.0,6,200.0,2000,0.0,-0.2,2.3,2.1,2.6,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8568,0.004,0.8,0.002,0.053,44.0,27.0,2021-12-24 01:00:00,1.9,0.0,1.5,20.0,62,4.3,-4.6,1012.4,1023.2,0.0,0.0,0.0,8.0,0,200.0,2000,0.0,-0.4,2.3,2.1,2.6,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8569,0.005,1.0,0.002,0.055,47.0,30.0,2021-12-24 02:00:00,2.0,0.0,0.5,50.0,60,4.2,-4.9,1012.3,1023.1,0.0,0.0,0.0,8.0,0,200.0,2000,0.0,-0.4,2.2,2.0,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8570,0.004,1.0,0.002,0.056,43.0,28.0,2021-12-24 03:00:00,1.7,0.0,2.4,20.0,64,4.4,-4.3,1012.4,1023.2,0.0,0.0,0.0,9.0,6,45.0,2000,0.0,-0.3,2.2,2.0,2.5,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8571,0.004,0.8,0.002,0.05,45.0,29.0,2021-12-24 04:00:00,2.0,0.0,1.7,50.0,67,4.8,-3.4,1011.6,1022.4,0.0,0.0,0.0,9.0,3,45.0,2000,0.0,-0.2,2.1,1.9,2.5,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8572,0.004,0.7,0.002,0.045,46.0,30.0,2021-12-24 05:00:00,1.5,0.0,1.5,70.0,63,4.3,-4.7,1011.2,1022.0,0.0,0.0,0.0,8.0,0,200.0,2000,0.0,-0.4,2.1,1.9,2.4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
